Date,Target,Open,Close,Max,Min
2011-10-05,1,-0.0059,0.6450,1.0070,-0.9455
2011-10-06,1,0.0039,2.4705,3.3065,0.0039
2011-10-07,0,0.0000,-2.0207,1.1428,-2.6903
2011-10-10,1,0.0000,3.8831,3.9225,0.0000
2011-10-11,1,-0.0038,1.0550,1.5645,-0.8540
2011-10-13,1,-0.0037,1.4073,1.6816,-0.9893
2011-10-14,1,0.0037,0.7826,1.0530,-0.2824
2011-10-17,0,-0.0164,-2.0544,-0.0164,-2.7524
2011-10-18,1,0.0074,2.0580,2.4081,-1.3502
2011-10-19,0,0.0091,-0.1200,0.3845,-1.0026
2011-10-20,0,-0.0237,-1.7546,-0.0237,-2.4979
2011-10-21,1,0.0074,2.2790,2.7286,0.0074
2011-10-24,1,0.0072,2.9196,3.5050,0.0072
2011-10-25,0,-0.0123,-1.0709,-0.0123,-1.9919
2011-10-26,1,0.0355,1.5129,1.8448,-0.0658
2011-10-27,1,0.0035,3.6529,4.7119,0.0035
2011-10-28,1,0.0000,0.4092,0.6693,-0.8642
2011-10-31,0,0.0000,-1.9941,0.0000,-2.4132
2011-11-01,0,-0.0652,-1.7552,-0.0652,-3.9136
2011-11-03,1,0.0070,1.5115,2.0000,0.0070
2011-11-04,1,-0.0172,0.8112,1.0393,-1.1215
2011-11-07,1,0.0000,0.8976,1.3039,-0.0426
2011-11-08,0,0.0101,-0.2927,0.7019,-1.1792
2011-11-09,0,-0.0254,-2.5324,-0.0254,-3.1407
2011-11-10,0,0.0191,-0.3970,1.3188,-0.4458
2011-11-11,1,0.0052,2.1145,2.4556,0.0052
2011-11-14,0,-0.0137,-0.4948,0.2899,-0.9163
2011-11-16,1,-0.0034,0.5170,1.0569,-0.8170
2011-11-17,0,-0.0171,-2.7194,-0.0085,-3.2930
2011-11-18,0,0.0000,-0.4537,0.8527,-1.0070
2011-11-21,0,-0.0159,-0.7893,-0.0159,-2.1848
2011-11-22,0,0.0089,-0.7257,0.5051,-1.2083
2011-11-23,0,0.0018,-1.6347,0.0018,-1.9243
2011-11-24,1,0.0109,0.5587,0.9901,-0.7945
2011-11-25,0,-0.0163,-0.7007,0.5952,-0.9780
2011-11-28,1,0.0091,2.0251,2.7845,0.0091
2011-11-29,0,0.0196,-1.2882,0.6175,-1.2882
2011-11-30,1,0.0127,2.8083,4.0611,0.0127
2011-12-01,1,0.0018,2.2050,2.4781,0.0018
2011-12-02,0,0.0069,-0.4430,1.4293,-0.9070
2011-12-05,1,0.0138,1.7535,2.3206,0.0138
2011-12-06,1,0.0000,1.0570,1.1242,-0.7035
2011-12-07,0,-0.0034,-1.4772,-0.0017,-1.6171
2011-12-08,0,0.0017,-2.0807,0.9399,-2.4207
2011-12-09,1,0.0000,1.3502,1.8708,0.0000
2011-12-12,0,-0.0017,-1.5383,-0.0017,-2.4281
2011-12-13,1,0.0139,0.2577,1.3957,-0.0244
2011-12-14,0,0.0000,-1.4859,0.0000,-1.4859
2011-12-15,0,0.0000,-0.5594,1.2020,-0.7353
2011-12-16,0,0.0053,-0.4163,0.8696,-0.4341
2011-12-19,0,0.0053,-1.4346,0.4961,-1.4346
2011-12-20,1,0.0054,2.7943,2.7943,0.0054
2011-12-21,0,0.0000,-0.3735,0.0000,-1.4507
2011-12-22,1,0.0053,1.2193,1.4127,-0.1696
2011-12-23,1,0.0000,0.6137,0.7712,0.0000
2011-12-26,0,0.0017,-0.0555,0.2683,-0.0555
2011-12-27,1,-0.0052,0.5809,0.7635,-0.1006
2011-12-28,0,0.0017,-2.5687,0.0086,-2.7227
2011-12-29,1,0.0000,0.3884,0.7244,-0.3917
2012-01-02,1,0.0018,1.8764,2.1596,-0.1852
2012-01-03,1,0.0121,2.4529,2.4917,0.0121
2012-01-04,1,-0.0034,0.1686,0.4277,-1.2001
2012-01-05,0,-0.0185,-1.3892,-0.0185,-2.3900
2012-01-06,1,0.0324,0.0922,1.2139,-0.3268
2012-01-09,1,0.0017,0.8209,1.0525,-0.0017
2012-01-10,1,0.0118,1.2163,1.7266,0.0118
2012-01-11,1,-0.0117,0.2605,0.4804,-0.6425
2012-01-12,0,0.0067,-0.0684,0.8998,-0.6290
2012-01-13,0,-0.0050,-1.3001,-0.0050,-1.7627
2012-01-16,1,-0.0017,1.3585,1.4019,-0.0017
2012-01-17,1,0.0083,1.1443,1.5474,0.0083
2012-01-18,1,-0.0049,1.7603,1.7603,-0.0594
2012-01-19,1,0.0049,0.3300,0.7393,-0.2547
2012-01-20,1,0.0081,0.6198,0.6198,-0.5408
2012-01-23,1,0.0000,0.1187,0.6096,-0.6505
2012-01-24,1,0.0000,0.1602,0.2401,-1.1592
2012-01-26,1,0.0000,0.7446,2.0889,-0.0016
2012-01-27,0,0.0032,-0.0779,0.4912,-0.2927
2012-01-30,0,-0.0032,-0.2133,-0.0032,-1.4653
2012-01-31,1,0.0032,0.4800,0.9892,-0.1690
2012-02-01,1,0.0206,2.3427,2.3427,0.0206
2012-02-02,1,0.0031,0.0403,0.4451,-0.5326
2012-02-03,1,-0.0062,0.9614,1.5759,-0.7085
2012-02-06,1,0.0000,0.0107,0.0184,-0.7295
2012-02-07,1,-0.0169,1.0569,1.0978,-0.6506
2012-02-08,0,0.0015,-0.1306,0.7045,-0.4104
2012-02-09,0,0.0000,-0.4583,0.7461,-0.9800
2012-02-10,0,-0.0076,-2.3656,-0.0076,-2.5502
2012-02-13,1,0.0016,2.6125,2.6445,0.0016
2012-02-14,0,0.0107,-0.9990,0.2478,-1.3270
2012-02-15,1,0.0031,0.5046,1.4728,0.0031
2012-02-16,1,-0.0061,1.1771,1.2058,-0.8758
2012-02-17,1,0.0242,0.0937,0.6330,-0.4835
2012-02-22,0,0.0015,-0.1678,0.1313,-0.5346
2012-02-23,0,-0.0136,-0.4139,0.3564,-0.7640
2012-02-24,1,0.0000,0.1867,0.7794,0.0000
2012-02-27,0,-0.0076,-1.0703,0.0167,-1.3358
2012-02-28,1,0.0061,1.0945,1.3867,-0.0015
2012-02-29,0,0.0167,-0.2231,1.0602,-0.6480
2012-03-01,1,0.0000,1.5051,1.6860,0.0000
2012-03-02,1,0.0000,1.4444,1.4577,0.0000
2012-03-05,0,0.0000,-1.2142,0.0000,-1.5252
2012-03-06,0,-0.0030,-2.8016,-0.0030,-3.1431
2012-03-07,1,0.0138,1.3773,1.4318,0.0138
2012-03-08,1,0.0227,1.3406,1.8832,0.0227
2012-03-09,0,0.0000,-0.3054,0.7608,-0.3428
2012-03-12,0,-0.0255,-0.4794,-0.0255,-1.1141
2012-03-13,1,0.0015,2.9814,3.0194,0.0015
2012-03-14,0,-0.0117,-0.2005,0.8387,-0.8767
2012-03-15,0,0.0029,-0.7470,0.0029,-1.1775
2012-03-16,0,0.0000,-0.0960,0.5945,-0.3608
2012-03-19,1,0.0015,0.0679,0.6993,-0.2026
2012-03-20,0,-0.0074,-0.6428,-0.0074,-1.5264
2012-03-21,0,0.0015,-0.6500,0.2078,-0.7967
2012-03-22,0,0.0000,-1.5556,0.0000,-2.0032
2012-03-23,0,0.0046,-0.0228,0.6435,-0.3836
2012-03-26,1,0.0076,1.3163,1.4526,0.0076
2012-03-27,0,-0.0030,-0.9765,0.4235,-1.1462
2012-03-28,0,-0.0076,-1.4613,-0.0076,-1.8616
2012-03-29,0,-0.0077,-0.3186,-0.0077,-1.5220
2012-03-30,0,0.0046,-0.5580,0.7540,-0.9712
2012-04-02,1,0.0062,1.0869,1.6633,-0.4848
2012-04-03,0,0.0031,-1.4394,0.4803,-1.8587
2012-04-04,0,0.0264,-1.1814,0.0264,-1.3059
2012-04-05,1,-0.0173,0.2547,1.2048,-0.2285
2012-04-09,0,-0.0016,-1.2132,-0.0016,-1.9485
2012-04-10,0,-0.0016,-1.9012,-0.0016,-2.5414
2012-04-11,0,0.0049,-0.7234,0.9960,-0.7267
2012-04-12,1,0.0114,2.8389,2.8437,0.0114
2012-04-13,0,-0.0301,-1.5212,-0.0301,-2.0508
2012-04-16,0,0.0225,-0.2434,0.9327,-1.0375
2012-04-17,1,0.0065,1.1937,1.6107,0.0065
2012-04-18,1,-0.0048,0.4948,0.8639,-0.4316
2012-04-19,0,-0.0048,-0.6241,0.4181,-0.8479
2012-04-20,0,0.0032,-0.1982,1.1922,-0.2991
2012-04-23,0,0.0000,-1.5399,0.0000,-2.5887
2012-04-24,1,-0.0033,0.6995,0.7479,-0.2587
2012-04-25,0,0.0290,-0.3573,0.7556,-1.0430
2012-04-26,1,0.0000,0.7229,0.8578,-1.1679
2012-04-27,0,0.0080,-0.8185,0.4620,-0.8574
2012-04-30,1,0.0000,0.2089,0.3382,-0.7484
2012-05-02,1,0.0000,0.9723,1.0972,-0.3662
2012-05-03,0,0.0048,-0.5139,0.5735,-1.1164
2012-05-04,0,0.0000,-2.0875,0.1014,-2.7192
2012-05-07,1,-0.0312,0.6539,0.7828,-0.7095
2012-05-08,0,-0.0033,-1.4064,-0.0033,-2.2282
2012-05-09,0,-0.0315,-0.9638,-0.0315,-1.9505
2012-05-10,0,0.0167,-0.1406,1.6028,-0.2495
2012-05-11,0,0.0017,-0.4314,1.0630,-0.9492
2012-05-14,0,-0.0034,-3.2571,-0.0034,-3.2589
2012-05-15,0,0.0000,-2.2888,0.8376,-2.4543
2012-05-16,0,0.0124,-0.6243,2.5543,-1.4742
2012-05-17,0,-0.0036,-3.3662,0.7274,-3.3662
2012-05-18,1,-0.0111,0.8752,1.6081,-0.3374
2012-05-21,1,0.0055,3.7393,3.8947,0.0055
2012-05-22,0,-0.0071,-2.7790,-0.0071,-3.0574
2012-05-23,0,0.0000,-0.7660,0.0236,-3.7222
2012-05-24,0,0.0018,-1.0232,0.3673,-2.6775
2012-05-25,1,-0.0018,0.7372,1.6638,-0.4003
2012-05-28,1,0.0073,1.3677,2.0823,0.0073
2012-05-29,0,0.0018,-1.0560,0.9912,-1.2007
2012-05-30,0,-0.0018,-1.5402,-0.0018,-2.3164
2012-05-31,1,0.0130,1.2781,1.3130,-1.3248
2012-06-01,0,-0.0037,-2.0150,-0.0037,-2.6085
2012-06-04,1,0.0094,0.0262,1.0376,-0.0674
2012-06-05,0,-0.0075,-1.7678,0.9317,-1.7678
2012-06-06,1,0.0095,3.1418,3.2137,0.0095
2012-06-08,1,-0.0111,0.5047,0.5083,-0.8735
2012-06-11,0,0.0073,-0.7913,1.7682,-0.9692
2012-06-12,1,0.0000,1.9221,1.9221,-0.1761
2012-06-13,1,-0.0145,1.0876,1.6932,-0.9601
2012-06-14,0,-0.0180,-0.5387,0.2118,-1.2640
2012-06-15,1,-0.0054,1.3512,1.3512,-0.2695
2012-06-18,1,-0.0695,0.1603,0.8413,-1.1094
2012-06-19,1,0.0267,1.7639,2.4122,0.0267
2012-06-20,0,0.0017,-0.0490,0.7247,-1.1713
2012-06-21,0,-0.0087,-2.9504,0.0892,-2.9504
2012-06-22,0,0.0234,-0.1172,0.9218,-0.7632
2012-06-25,0,-0.0613,-2.9935,-0.0613,-3.2000
2012-06-26,1,0.0019,0.0595,0.7185,-0.7593
2012-06-27,0,0.0000,-1.3615,0.3134,-1.4085
2012-06-28,0,-0.0038,-0.8642,0.3702,-1.5905
2012-06-29,1,0.0076,3.1832,3.1832,0.0076
2012-07-02,1,0.0000,0.6199,0.7314,-0.7275
2012-07-03,1,0.0201,1.9680,2.7679,0.0201
2012-07-04,1,0.0000,0.5310,0.9670,-0.5303
2012-07-05,1,0.0107,0.5371,1.5325,-0.4450
2012-07-06,0,-0.0053,-1.7625,-0.0053,-2.5364
2012-07-10,0,-0.0036,-3.0947,0.3496,-3.1654
2012-07-11,0,0.0037,-0.2554,0.7956,-0.8846
2012-07-12,0,-0.0093,-0.2767,0.0877,-2.0367
2012-07-13,1,0.0019,1.6891,1.8675,-0.0019
2012-07-16,0,-0.0276,-1.7247,0.1600,-2.0736
2012-07-17,1,0.0019,0.9449,1.1821,-0.5314
2012-07-18,1,0.0000,1.2425,1.2517,-0.6663
2012-07-19,1,0.0092,1.3900,1.6498,0.0092
2012-07-20,0,-0.0181,-2.1034,-0.0181,-2.2086
2012-07-23,0,-0.0221,-2.1655,-0.0221,-3.7257
2012-07-24,0,0.0075,-0.7476,0.7177,-1.2046
2012-07-25,0,0.0361,-0.0589,1.1221,-0.5582
2012-07-26,1,0.0570,2.6171,2.8446,0.0570
2012-07-27,1,0.0389,4.6139,5.4818,0.0389
2012-07-30,1,-0.0035,1.2092,1.2092,-0.8221
2012-07-31,0,0.0035,-2.0188,0.3923,-2.0188
2012-08-01,1,-0.0107,0.3470,1.1309,-1.2052
2012-08-02,0,-0.0053,-1.3809,-0.0053,-1.8883
2012-08-03,1,0.0072,3.0772,3.3284,0.0072
2012-08-06,1,0.0000,1.8859,2.9955,-0.6343
2012-08-07,0,-0.0034,-1.0666,1.6505,-1.1481
2012-08-08,1,-0.0052,2.0999,2.1219,-0.2133
2012-08-09,0,-0.0017,-0.2616,0.4249,-1.4283
2012-08-10,1,-0.0391,0.8198,0.9614,-1.1443
2012-08-13,0,0.0000,-0.2669,0.4410,-1.1537
2012-08-14,0,0.0000,-1.7747,0.8119,-2.0834
2012-08-15,1,0.0000,0.1823,0.5015,-0.7830
2012-08-16,1,0.0017,2.1372,2.3019,0.0017
2012-08-17,0,-0.0050,-0.6142,0.6305,-0.8480
2012-08-20,1,0.0017,0.3396,0.6411,-0.7697
2012-08-21,0,0.0253,-0.6176,1.5499,-1.0155
2012-08-22,1,0.0000,0.7828,1.1257,-0.8095
2012-08-23,0,0.0017,-1.4742,0.0017,-2.1034
2012-08-24,0,-0.0017,-0.1471,0.4059,-1.1672
2012-08-27,0,-0.0034,-0.5406,0.0616,-0.9856
2012-08-28,1,-0.0034,0.5064,1.0851,-0.2326
2012-08-29,0,0.0137,-1.7915,0.2514,-2.3298
2012-08-30,0,-0.0052,-0.1972,0.2420,-0.8191
2012-08-31,0,0.0017,-0.3412,1.0062,-0.9423
2012-09-03,1,0.0070,0.3848,0.6916,-0.1877
2012-09-04,0,-0.0157,-1.8447,-0.0157,-1.8999
2012-09-05,1,0.0036,1.1141,1.1844,0.0036
2012-09-06,1,0.0070,2.5300,2.5420,0.0070
2012-09-10,1,0.0069,0.1422,1.8685,0.0069
2012-09-11,1,0.0017,1.7297,1.8844,0.0000
2012-09-12,1,0.0101,0.8362,1.1927,-0.3675
2012-09-13,1,-0.0017,3.3413,3.5976,-0.4902
2012-09-14,1,-0.0048,0.2370,2.3449,-0.2181
2012-09-17,0,0.0016,-0.4826,0.9407,-0.8944
2012-09-18,0,0.0000,-0.0032,0.5261,-0.5825
2012-09-19,0,0.0032,-0.2462,1.1422,-0.4622
2012-09-20,1,0.0000,0.0584,0.4144,-1.1271
2012-09-21,0,0.0113,-0.5983,0.8635,-0.6310
2012-09-24,1,-0.0016,0.9576,0.9931,-0.4003
2012-09-25,0,0.0048,-2.3022,0.0597,-2.5405
2012-09-26,0,0.0083,-0.0380,0.0083,-1.2909
2012-09-27,0,0.0083,-0.3943,0.6773,-1.0004
2012-09-28,0,0.0000,-1.7821,0.0000,-2.3107
2012-10-01,1,-0.0084,0.6653,1.7422,-0.0084
2012-10-02,0,0.0067,-0.5876,0.8691,-0.9157
2012-10-03,0,0.0000,-1.0098,0.4397,-1.1549
2012-10-04,0,0.0000,-0.2887,0.6376,-0.8944
2012-10-05,1,0.0034,0.1948,1.6676,-0.0753
2012-10-08,1,0.0000,1.2639,1.2656,-0.6887
2012-10-09,0,0.0034,-0.6393,0.6386,-1.1888
2012-10-10,0,0.0085,-0.8229,0.6444,-1.0198
2012-10-11,1,0.0068,1.2005,1.5346,0.0068
2012-10-15,1,0.0034,0.7410,1.0024,-0.6308
2012-10-16,1,0.0000,0.2380,1.3499,-0.1982
2012-10-17,1,-0.0033,0.5725,1.0887,-0.1022
2012-10-18,0,0.0000,-0.5892,0.0000,-1.2813
2012-10-19,0,-0.0553,-1.3687,0.1873,-1.6066
2012-10-22,0,0.0051,-0.3775,0.4791,-0.6487
2012-10-23,0,-0.0358,-1.7356,-0.0358,-2.2605
2012-10-24,0,-0.0069,-0.9212,0.5118,-0.9247
2012-10-25,1,0.0000,1.1757,1.9284,0.0000
2012-10-26,0,-0.0069,-0.9730,-0.0069,-1.3508
2012-10-29,0,-0.0175,-0.1747,-0.0175,-1.2226
2012-10-30,1,0.0017,0.8828,1.0214,0.0017
2012-10-31,0,-0.0035,-1.0736,0.4342,-1.3175
2012-11-01,1,-0.0053,2.2781,2.2781,-0.1894
2012-11-05,0,-0.0154,-0.2968,-0.0154,-1.4353
2012-11-06,1,0.0172,2.1230,2.2944,-0.0619
2012-11-07,0,0.0017,-1.5970,0.0017,-2.0131
2012-11-08,0,0.0103,-1.7115,0.8356,-1.8925
2012-11-09,0,-0.0122,-0.2890,1.0118,-1.1575
2012-11-12,0,0.0000,-0.5139,0.6153,-0.6472
2012-11-13,1,-0.0263,0.7368,0.8116,-0.8288
2012-11-14,0,-0.0244,-2.1220,-0.0244,-2.5511
2012-11-16,0,-0.0036,-1.5706,-0.0036,-2.0700
2012-11-19,1,-0.0271,1.8757,2.2559,-0.0271
2012-11-21,0,0.0035,-0.3709,0.5970,-0.8986
2012-11-22,1,0.0053,0.3461,0.7105,0.0000
2012-11-23,1,0.0035,1.9946,1.9946,-0.3354
2012-11-26,0,-0.0052,-1.4645,-0.0035,-1.8795
2012-11-27,0,0.0000,-0.8656,1.1966,-0.8656
2012-11-28,1,-0.0747,0.5160,0.6079,-1.0042
2012-11-29,1,0.0407,2.2975,2.2975,0.0407
2012-11-30,0,-0.0138,-0.6555,0.3072,-2.0061
2012-12-03,1,0.0070,1.2570,1.4801,0.0070
2012-12-04,0,0.0172,-1.1040,0.5449,-1.1318
2012-12-05,1,0.0590,0.2013,0.9750,-0.5784
2012-12-06,0,0.0104,-0.0399,0.3133,-0.9581
2012-12-07,1,0.0000,1.4310,1.6138,-0.0347
2012-12-10,1,-0.0325,1.2928,1.2928,-0.6794
2012-12-11,1,0.0152,0.6309,0.8387,-0.5025
2012-12-12,0,0.0050,-0.2502,0.3950,-0.5584
2012-12-13,0,-0.0252,-0.2643,0.8289,-0.5395
2012-12-14,1,0.0051,0.4844,0.8511,-0.0742
2012-12-17,0,-0.0017,-0.0638,0.5171,-0.4742
2012-12-18,1,0.0017,1.4897,1.6186,-0.0034
2012-12-19,1,0.0000,0.8843,1.2345,-0.1076
2012-12-20,1,-0.0098,0.4547,0.4547,-0.6183
2012-12-21,0,-0.0082,-0.4400,-0.0082,-1.7367
2012-12-26,0,-0.0066,-0.0771,0.5150,-0.2396
2012-12-27,0,0.0066,-0.8964,0.3782,-1.1998
2012-12-28,1,0.0000,0.8833,1.0701,0.0000
2013-01-02,1,0.0623,2.5880,3.1253,0.0623
2013-01-03,1,0.0080,1.2109,1.4648,-0.3347
2013-01-04,0,0.0032,-1.2540,0.0032,-1.4269
2013-01-07,0,0.0000,-0.9481,0.2811,-1.4240
2013-01-08,0,0.0000,-1.3083,0.5346,-1.3852
2013-01-09,1,0.0016,0.7351,1.1127,-0.0409
2013-01-10,1,-0.0016,0.1606,0.5958,-0.6893
2013-01-11,0,-0.0259,-0.2939,0.0081,-0.7813
2013-01-14,1,0.0228,0.9452,1.2732,0.0228
2013-01-15,0,-0.0032,-0.5702,0.1127,-0.6237
2013-01-16,1,-0.0032,0.0955,0.0955,-0.7921
2013-01-17,1,0.0307,0.6566,0.8413,-0.1685
2013-01-18,0,0.0048,-0.3834,0.3227,-0.5999
2013-01-21,0,0.0097,-0.0904,0.1548,-0.2456
2013-01-22,0,0.0065,-0.3366,0.1534,-0.5930
2013-01-23,1,0.0000,0.4432,0.4480,-0.2418
2013-01-24,0,0.0000,-1.2929,0.4557,-1.8371
2013-01-28,0,0.0131,-1.8862,0.2335,-2.0630
2013-01-29,1,0.0000,0.6294,0.6658,-0.4491
2013-01-30,0,-0.0017,-1.7855,-0.0017,-1.8395
2013-01-31,1,0.0118,0.7120,0.7288,-0.3765
2013-02-01,1,0.0050,0.9824,1.2224,-0.0318
2013-02-04,0,-0.0017,-1.2925,-0.0017,-1.8310
2013-02-05,0,0.0000,-0.2201,0.6658,-0.7481
2013-02-06,0,-0.0050,-0.8345,0.2302,-1.4522
2013-02-07,0,-0.0254,-0.9870,0.8177,-1.4266
2013-02-08,1,0.0034,0.2156,0.4547,-0.5962
2013-02-13,0,-0.0051,-0.1574,0.4367,-0.4214
2013-02-14,0,0.0000,-0.5649,0.0000,-1.1278
2013-02-15,0,-0.0017,-0.3001,0.4724,-0.4746
2013-02-18,0,0.0052,-0.5004,0.0449,-0.8377
2013-02-19,0,0.0087,-0.5221,0.7729,-0.6617
2013-02-20,0,-0.0035,-2.0020,0.4439,-2.2586
2013-02-21,0,-0.0445,-0.0409,0.0872,-1.3404
2013-02-22,1,0.0071,0.9606,1.0399,-0.0855
2013-02-25,0,0.0018,-0.1394,0.8081,-0.4915
2013-02-26,1,-0.0035,0.5829,0.6847,-1.0136
2013-02-27,1,-0.0018,0.5691,0.7923,-0.4647
2013-02-28,1,-0.0017,0.2616,0.9107,-0.6112
2013-03-01,0,-0.0035,-0.9448,-0.0035,-1.5762
2013-03-04,0,-0.0105,-0.6791,-0.0105,-1.4467
2013-03-05,0,0.0159,-0.9747,1.2803,-0.9747
2013-03-06,1,0.0036,3.4932,3.8550,0.0036
2013-03-07,1,0.0000,1.5533,2.6098,0.0000
2013-03-08,0,-0.0085,-0.7060,0.3122,-1.2276
2013-03-11,1,0.0120,0.1915,0.1949,-1.0892
2013-03-12,0,-0.0051,-0.5756,0.2797,-0.7406
2013-03-13,0,-0.0086,-1.4240,0.3464,-1.5984
2013-03-14,0,0.0000,-0.1831,0.8053,-1.1638
2013-03-15,0,-0.0105,-0.7219,0.4372,-0.8345
2013-03-18,1,0.0000,0.1827,0.4964,-1.2920
2013-03-19,0,0.0000,-1.0800,0.1140,-1.5442
2013-03-20,0,0.0000,-0.5890,0.0621,-0.9448
2013-03-21,0,-0.0089,-0.8118,0.0250,-1.1633
2013-03-22,0,0.0000,-0.6028,0.5670,-0.8656
2013-03-25,0,0.0127,-0.6720,0.3740,-1.0829
2013-03-26,1,0.0109,1.4438,1.6089,0.0109
2013-03-27,1,0.0108,0.6499,0.9066,-0.9765
2013-03-28,1,0.0018,0.5659,0.6049,-0.2859
2013-04-01,0,-0.0071,-0.8018,-0.0071,-0.8107
2013-04-02,0,-0.0018,-1.8287,0.6330,-1.9746
2013-04-03,1,-0.0018,1.2205,1.2403,-0.2718
2013-04-04,0,0.0000,-1.6605,0.0288,-2.0565
2013-04-05,1,-0.0037,0.7347,1.0539,-1.5751
2013-04-08,1,-0.0036,0.0744,0.1543,-1.3128
2013-04-09,1,0.0163,1.4775,2.1779,0.0163
2013-04-10,1,0.0018,0.4906,1.8851,0.0018
2013-04-11,0,0.0053,-1.4088,0.1725,-1.8194
2013-04-12,0,-0.0054,-0.7937,0.2344,-1.7168
2013-04-15,0,-0.0200,-3.7312,-0.0200,-3.7312
2013-04-16,1,0.0057,1.9469,2.1394,0.0057
2013-04-17,0,-0.0130,-2.0754,-0.0130,-2.7243
2013-04-18,1,0.0095,0.5356,1.1133,-0.9309
2013-04-19,1,0.0056,1.4249,1.5898,0.0056
2013-04-22,1,-0.0037,0.6819,0.6819,-0.9483
2013-04-23,1,0.0055,1.0753,1.7960,-0.2452
2013-04-24,1,-0.0182,0.1802,1.1971,-0.2956
2013-04-25,0,0.0091,-0.0382,1.0133,-0.3498
2013-04-26,0,0.0000,-1.3020,0.1291,-1.4958
2013-04-29,1,0.0037,1.1637,1.9784,0.0037
2013-04-30,1,0.0018,1.8467,1.8467,-0.5517
2013-05-02,0,0.0161,-1.0573,0.0161,-1.4521
2013-05-03,1,0.0145,0.2996,1.8695,0.0145
2013-05-06,0,0.0000,-0.1046,0.0973,-1.5181
2013-05-07,1,-0.0018,1.5129,1.8234,-0.4031
2013-05-08,0,0.0107,-0.8387,0.9532,-0.8387
2013-05-09,0,0.0000,-0.6418,0.4773,-1.6259
2013-05-10,0,-0.0036,-0.6151,-0.0036,-1.1172
2013-05-13,0,-0.0036,-1.2049,-0.0036,-1.3133
2013-05-14,1,-0.0110,0.4014,1.0632,-0.2225
2013-05-15,1,0.0018,0.4909,0.9993,-0.3280
2013-05-16,0,0.0127,-0.2971,1.0917,-0.6282
2013-05-17,1,0.0128,0.7113,1.2987,0.0128
2013-05-20,1,-0.0036,0.9688,0.9759,-0.9727
2013-05-21,1,-0.0036,1.0075,1.0075,-0.5798
2013-05-22,1,0.0071,0.2911,1.4714,-0.4060
2013-05-23,0,-0.0106,-0.1401,-0.0106,-1.8783
2013-05-24,1,0.0000,0.0993,0.2765,-0.8000
2013-05-27,0,0.0160,-0.0177,0.2762,-0.0940
2013-05-28,0,0.0053,-0.6404,1.0285,-0.6886
2013-05-29,0,-0.0071,-2.5320,-0.0071,-2.5320
2013-05-31,0,-0.0037,-2.0881,0.2577,-3.1478
2013-06-03,1,0.0112,0.8153,0.9061,-0.6807
2013-06-04,1,0.0000,0.1371,0.6375,-0.8302
2013-06-05,0,0.0019,-2.2825,0.3493,-2.3299
2013-06-06,1,0.0265,0.1627,0.2610,-1.0567
2013-06-07,0,-0.0151,-2.4230,-0.0151,-2.7937
2013-06-10,0,0.0000,-0.5868,0.4195,-0.8932
2013-06-11,0,-0.0058,-3.0610,-0.0058,-3.1836
2013-06-12,0,0.0141,-1.1905,1.2182,-2.0789
2013-06-13,1,1.1664,2.4781,2.5356,-0.4340
2013-06-14,0,0.0000,-2.1716,0.4769,-2.1756
2013-06-17,0,0.0101,-0.4938,1.5907,-0.5244
2013-06-18,1,0.0000,0.7630,0.9347,-1.3846
2013-06-19,0,-0.0162,-3.2296,0.4699,-3.3445
2013-06-20,1,-0.0188,0.6680,0.6680,-4.1851
2013-06-21,0,-0.0104,-2.4311,-0.0104,-2.7248
2013-06-24,0,-0.0361,-2.3458,-0.0361,-3.5694
2013-06-25,1,0.0044,1.9988,2.4796,0.0044
2013-06-26,1,0.0213,0.5932,1.7587,0.0213
2013-06-27,1,-0.0785,0.9221,1.8504,-0.0785
2013-06-28,0,0.0000,-0.3198,0.0630,-1.1620
2013-07-01,0,0.0021,-0.4795,0.4562,-1.6594
2013-07-02,0,-0.0169,-4.3291,-0.0169,-5.2397
2013-07-03,0,-0.0044,-0.4099,1.3135,-1.5081
2013-07-04,1,0.0044,1.5836,2.3108,0.0044
2013-07-05,0,-0.0131,-1.2158,-0.0131,-3.6857
2013-07-08,0,0.0022,-0.2968,1.1655,-0.8240
2013-07-10,1,0.1463,0.8989,1.9313,0.1463
2013-07-11,1,0.0242,2.4820,2.6812,0.0242
2013-07-12,0,-0.0043,-2.3721,-0.0043,-2.3809
2013-07-15,1,0.0000,2.6142,2.8300,0.0000
2013-07-16,1,0.0214,0.2778,1.2565,-0.6913
2013-07-17,1,0.0000,1.1413,1.7785,0.0000
2013-07-18,1,-0.0063,0.5260,1.3618,-0.6646
2013-07-19,0,-0.0147,-0.5407,-0.0147,-1.0420
2013-07-22,1,0.0148,2.4466,3.0726,0.0148
2013-07-23,1,0.0103,0.5052,1.6437,0.0103
2013-07-24,0,-0.0082,-0.9178,0.1392,-1.6960
2013-07-25,1,-0.0041,1.4224,1.5365,-0.7616
2013-07-26,1,0.0020,0.7209,0.7209,-0.8884
2013-07-29,0,-0.0162,-0.4258,0.0789,-0.9086
2013-07-30,0,0.0163,-1.3296,0.9243,-1.3337
2013-07-31,0,-0.0082,-0.6777,0.5381,-0.8728
2013-08-01,1,0.0021,1.8630,2.1474,0.0021
2013-08-02,0,0.0000,-1.3666,0.8289,-1.4203
2013-08-05,0,0.0062,-0.0784,0.4795,-0.4342
